X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3144.0,270.0,14.0,497.0,64.0,1063.0,182.0,244.0,201.0,1104.0,T3,T23,1.0
2943.0,10.0,15.0,671.0,148.0,2896.0,202.0,209.0,141.0,1387.0,T3,T32,2.0
2780.0,54.0,2.0,180.0,24.0,1883.0,220.0,234.0,150.0,1851.0,T1,T12,2.0
3242.0,77.0,11.0,95.0,23.0,2614.0,234.0,220.0,117.0,2690.0,T1,T29,1.0
3257.0,70.0,18.0,484.0,78.0,4814.0,237.0,203.0,91.0,3143.0,T1,T29,1.0
2772.0,320.0,14.0,175.0,76.0,3113.0,183.0,226.0,182.0,6258.0,T1,T29,1.0
2868.0,259.0,1.0,0.0,0.0,2924.0,216.0,239.0,161.0,2160.0,T1,T23,2.0
3206.0,237.0,22.0,708.0,115.0,4127.0,176.0,253.0,209.0,931.0,T3,T33,2.0
2820.0,38.0,26.0,551.0,252.0,1348.0,210.0,173.0,84.0,828.0,T3,T33,2.0
3211.0,117.0,4.0,153.0,9.0,2447.0,227.0,236.0,143.0,1415.0,T3,T23,2.0
3161.0,159.0,27.0,511.0,161.0,700.0,236.0,233.0,109.0,1503.0,T3,T27,2.0
3182.0,53.0,20.0,150.0,27.0,4179.0,227.0,192.0,90.0,3380.0,T1,T22,1.0
2956.0,109.0,10.0,216.0,14.0,2121.0,238.0,229.0,121.0,2452.0,T3,T31,2.0
3153.0,339.0,8.0,258.0,-24.0,976.0,203.0,228.0,164.0,891.0,T2,T24,1.0
3309.0,27.0,17.0,256.0,102.0,2084.0,211.0,200.0,121.0,2058.0,T3,T33,1.0
3041.0,283.0,10.0,457.0,72.0,5501.0,192.0,241.0,188.0,924.0,T1,T29,2.0
3060.0,344.0,12.0,242.0,49.0,2751.0,196.0,222.0,164.0,6043.0,T1,T29,1.0
2908.0,202.0,4.0,216.0,49.0,4055.0,218.0,244.0,162.0,3561.0,T1,T30,2.0
2796.0,103.0,17.0,85.0,17.0,540.0,247.0,215.0,91.0,1020.0,T1,T30,2.0
3333.0,348.0,8.0,417.0,130.0,1531.0,205.0,227.0,160.0,2758.0,T1,T23,1.0
2651.0,95.0,12.0,391.0,32.0,1740.0,239.0,222.0,112.0,2178.0,T3,T2,3.0
2638.0,285.0,11.0,124.0,21.0,552.0,188.0,240.0,192.0,1262.0,T1,T29,2.0
3095.0,344.0,19.0,495.0,93.0,3561.0,178.0,206.0,165.0,1839.0,T3,T39,2.0
2875.0,321.0,22.0,268.0,114.0,3845.0,158.0,213.0,191.0,973.0,T1,T29,2.0
2864.0,205.0,9.0,67.0,8.0,2652.0,215.0,248.0,168.0,2432.0,T1,T29,1.0
3014.0,77.0,3.0,0.0,0.0,3030.0,224.0,233.0,145.0,2240.0,T3,T23,1.0
2952.0,292.0,15.0,192.0,36.0,5130.0,178.0,236.0,198.0,4284.0,T1,T29,2.0
3095.0,80.0,9.0,150.0,-1.0,787.0,233.0,223.0,122.0,1667.0,T1,T23,1.0
3403.0,91.0,11.0,457.0,118.0,2059.0,237.0,223.0,117.0,1565.0,T1,T35,1.0
3287.0,162.0,18.0,518.0,64.0,2886.0,235.0,242.0,131.0,3333.0,T3,T33,2.0
3126.0,110.0,15.0,376.0,85.0,810.0,244.0,222.0,103.0,1521.0,T3,T32,2.0
2793.0,43.0,11.0,108.0,11.0,872.0,222.0,215.0,126.0,2991.0,T3,T31,2.0
3041.0,62.0,4.0,499.0,187.0,6349.0,223.0,232.0,145.0,3921.0,T1,T29,2.0
3185.0,354.0,14.0,182.0,10.0,4270.0,196.0,214.0,156.0,3049.0,T1,T23,1.0
3033.0,16.0,12.0,216.0,39.0,4377.0,209.0,214.0,140.0,1087.0,T1,T29,2.0
2930.0,66.0,20.0,534.0,112.0,595.0,235.0,195.0,84.0,864.0,T3,T33,1.0
3353.0,74.0,12.0,0.0,0.0,1556.0,235.0,216.0,111.0,1723.0,T2,T38,7.0
2878.0,62.0,22.0,391.0,-49.0,674.0,233.0,190.0,80.0,2287.0,T1,T29,2.0
2850.0,93.0,12.0,108.0,13.0,3759.0,239.0,222.0,111.0,6239.0,T1,T12,2.0
3175.0,120.0,14.0,108.0,27.0,3178.0,243.0,227.0,110.0,3687.0,T1,T23,1.0
2678.0,213.0,29.0,108.0,57.0,558.0,180.0,252.0,192.0,1458.0,T3,T13,2.0
2903.0,228.0,14.0,360.0,146.0,1572.0,198.0,252.0,189.0,1543.0,T3,T33,2.0
3389.0,92.0,16.0,134.0,3.0,2605.0,243.0,214.0,96.0,2032.0,T3,T39,7.0
3276.0,0.0,9.0,780.0,201.0,3926.0,208.0,224.0,154.0,3695.0,T1,T29,1.0
2936.0,5.0,6.0,228.0,7.0,4944.0,213.0,229.0,154.0,2128.0,T1,T29,2.0
3070.0,293.0,15.0,95.0,22.0,1668.0,177.0,236.0,199.0,342.0,T3,T32,2.0
2868.0,322.0,17.0,272.0,70.0,3309.0,176.0,222.0,185.0,525.0,T3,T32,2.0
2514.0,107.0,9.0,0.0,0.0,1390.0,236.0,229.0,124.0,1293.0,T3,T4,3.0
3137.0,143.0,28.0,649.0,256.0,1100.0,246.0,222.0,84.0,2830.0,T1,T29,1.0
3131.0,244.0,6.0,564.0,90.0,618.0,208.0,245.0,175.0,1736.0,T3,T33,2.0
2703.0,101.0,11.0,591.0,294.0,569.0,239.0,225.0,115.0,1495.0,T3,T4,3.0
3271.0,283.0,29.0,124.0,13.0,2312.0,129.0,227.0,231.0,2930.0,T1,T29,1.0
3308.0,47.0,17.0,150.0,13.0,3446.0,224.0,200.0,105.0,2676.0,T3,T39,7.0
3015.0,342.0,10.0,379.0,83.0,3037.0,198.0,224.0,165.0,1209.0,T3,T32,2.0
3134.0,18.0,14.0,210.0,40.0,2490.0,208.0,210.0,137.0,750.0,T3,T23,1.0
3179.0,337.0,5.0,67.0,6.0,4298.0,208.0,232.0,163.0,618.0,T3,T23,1.0
2759.0,305.0,4.0,228.0,36.0,2489.0,209.0,237.0,167.0,6831.0,T1,T12,2.0
2817.0,56.0,17.0,450.0,129.0,458.0,229.0,202.0,100.0,2552.0,T1,T24,2.0
3010.0,334.0,6.0,30.0,-1.0,4085.0,206.0,232.0,164.0,1057.0,T1,T30,2.0
3219.0,80.0,16.0,524.0,61.0,1237.0,240.0,210.0,95.0,1804.0,T2,T23,1.0
3021.0,295.0,5.0,360.0,-13.0,2700.0,206.0,238.0,172.0,1543.0,T3,T23,1.0
2968.0,62.0,21.0,67.0,-6.0,4612.0,233.0,192.0,82.0,2440.0,T1,T29,2.0
3085.0,75.0,7.0,371.0,1.0,5075.0,228.0,228.0,133.0,1323.0,T1,T29,1.0
2919.0,193.0,8.0,297.0,26.0,5740.0,220.0,246.0,161.0,6048.0,T1,T29,1.0
3096.0,305.0,4.0,600.0,11.0,1084.0,209.0,237.0,167.0,1113.0,T2,T23,2.0
3060.0,215.0,13.0,638.0,361.0,2391.0,206.0,252.0,180.0,1348.0,T3,T13,2.0
2962.0,107.0,17.0,180.0,-2.0,3628.0,247.0,218.0,94.0,6051.0,T1,T29,2.0
3173.0,15.0,11.0,42.0,2.0,1878.0,211.0,218.0,143.0,2030.0,T1,T29,1.0
3045.0,139.0,5.0,0.0,0.0,2809.0,228.0,238.0,144.0,537.0,T1,T19,2.0
2791.0,69.0,21.0,228.0,116.0,1304.0,237.0,194.0,79.0,859.0,T3,T13,5.0
2744.0,212.0,26.0,192.0,79.0,1396.0,189.0,253.0,188.0,1505.0,T3,T4,2.0
2951.0,31.0,6.0,0.0,0.0,5284.0,219.0,228.0,145.0,2389.0,T1,T23,1.0
2877.0,145.0,28.0,150.0,-2.0,5276.0,246.0,222.0,85.0,4385.0,T1,T24,2.0
2779.0,121.0,4.0,124.0,0.0,2100.0,227.0,236.0,144.0,1390.0,T1,T12,2.0
,123.0,11.0,418.0,-98.0,1771.0,239.0,232.0,122.0,1329.0,T1,T29,1.0
3358.0,301.0,20.0,927.0,81.0,1040.0,159.0,227.0,206.0,853.0,T2,T23,1.0
3383.0,250.0,20.0,218.0,73.0,3760.0,173.0,250.0,212.0,934.0,T1,T39,1.0
2977.0,298.0,8.0,474.0,21.0,1471.0,198.0,237.0,180.0,1383.0,T3,T31,2.0
3148.0,126.0,18.0,309.0,77.0,218.0,247.0,225.0,99.0,914.0,T3,T32,2.0
2945.0,352.0,7.0,108.0,-3.0,3706.0,208.0,229.0,158.0,1544.0,T1,T29,2.0
3272.0,107.0,31.0,339.0,159.0,979.0,254.0,187.0,36.0,1825.0,T1,T30,1.0
3077.0,8.0,18.0,488.0,37.0,1249.0,195.0,200.0,139.0,1983.0,T3,T24,1.0
3167.0,311.0,15.0,162.0,24.0,4710.0,179.0,228.0,189.0,1120.0,T1,T22,1.0
2998.0,189.0,18.0,201.0,15.0,2290.0,218.0,251.0,159.0,3073.0,T3,T33,2.0
3098.0,243.0,15.0,85.0,20.0,1533.0,190.0,251.0,197.0,1032.0,T3,T23,1.0
3153.0,67.0,16.0,256.0,21.0,1368.0,235.0,206.0,98.0,2372.0,T3,T39,1.0
2951.0,51.0,6.0,300.0,9.0,2147.0,223.0,226.0,138.0,2379.0,T3,T31,2.0
2955.0,8.0,5.0,339.0,39.0,4548.0,214.0,230.0,153.0,6215.0,T1,T12,2.0
2968.0,91.0,29.0,150.0,39.0,2058.0,249.0,181.0,39.0,2991.0,T3,T33,1.0
3145.0,71.0,15.0,875.0,292.0,886.0,236.0,210.0,102.0,1598.0,T1,T29,2.0
2428.0,261.0,20.0,108.0,22.0,495.0,167.0,246.0,215.0,335.0,T4,T10,6.0
2152.0,348.0,12.0,0.0,0.0,1243.0,197.0,220.0,161.0,579.0,T4,T4,3.0
3308.0,111.0,31.0,451.0,271.0,3923.0,254.0,190.0,39.0,2609.0,T3,T33,1.0
2960.0,147.0,8.0,120.0,6.0,1608.0,231.0,239.0,140.0,841.0,T3,T32,2.0
2725.0,58.0,28.0,85.0,43.0,1583.0,227.0,170.0,58.0,1148.0,T3,T33,2.0
2609.0,27.0,23.0,0.0,0.0,960.0,203.0,182.0,106.0,6252.0,T1,T29,2.0
2945.0,84.0,5.0,256.0,17.0,1047.0,227.0,231.0,139.0,2222.0,T1,T23,2.0
2721.0,190.0,19.0,67.0,18.0,732.0,217.0,251.0,160.0,2093.0,T3,T4,2.0
3249.0,138.0,22.0,541.0,150.0,443.0,247.0,227.0,96.0,4231.0,T2,T25,2.0
3116.0,286.0,8.0,361.0,52.0,1304.0,199.0,240.0,181.0,1128.0,T3,T23,1.0
2611.0,87.0,5.0,180.0,2.0,876.0,227.0,232.0,140.0,5665.0,T1,T18,2.0
2424.0,352.0,13.0,390.0,118.0,1124.0,198.0,218.0,158.0,1213.0,T4,T6,6.0
2873.0,114.0,17.0,90.0,-7.0,1127.0,247.0,221.0,97.0,663.0,T3,T32,1.0
3171.0,275.0,9.0,67.0,12.0,847.0,197.0,242.0,185.0,2368.0,T2,T23,1.0
2626.0,39.0,6.0,192.0,9.0,3277.0,221.0,226.0,141.0,2831.0,T3,T11,1.0
2924.0,15.0,7.0,30.0,4.0,4152.0,214.0,225.0,148.0,484.0,T1,T29,2.0
3190.0,114.0,10.0,134.0,-9.0,1190.0,238.0,230.0,122.0,2557.0,T1,T22,1.0
2282.0,352.0,32.0,85.0,47.0,918.0,149.0,168.0,145.0,1189.0,T4,T10,6.0
3187.0,335.0,31.0,150.0,42.0,390.0,136.0,183.0,177.0,2419.0,T2,T33,1.0
2877.0,302.0,8.0,90.0,19.0,1749.0,199.0,237.0,177.0,1273.0,T3,T32,2.0
3036.0,3.0,16.0,218.0,35.0,5050.0,196.0,207.0,146.0,2809.0,T1,T29,2.0
2899.0,35.0,10.0,402.0,4.0,3970.0,219.0,218.0,134.0,3636.0,T1,T23,2.0
3127.0,138.0,7.0,212.0,15.0,3905.0,231.0,238.0,140.0,1299.0,T1,T29,1.0
3209.0,31.0,4.0,30.0,4.0,5206.0,219.0,230.0,148.0,684.0,T1,T19,1.0
2995.0,274.0,23.0,218.0,-30.0,592.0,152.0,238.0,223.0,908.0,T3,T13,1.0
2537.0,323.0,28.0,268.0,118.0,679.0,139.0,199.0,194.0,1121.0,T3,T33,2.0
2856.0,93.0,9.0,162.0,5.0,3112.0,235.0,226.0,121.0,4286.0,T1,T29,2.0
2300.0,167.0,17.0,162.0,38.0,127.0,232.0,244.0,137.0,192.0,T4,T11,3.0
2297.0,305.0,30.0,170.0,-15.0,510.0,126.0,209.0,216.0,516.0,T4,T10,3.0
2915.0,164.0,20.0,192.0,23.0,335.0,234.0,242.0,129.0,916.0,T3,T13,5.0
3234.0,277.0,11.0,616.0,89.0,3254.0,189.0,242.0,193.0,997.0,T3,T32,1.0
2131.0,300.0,36.0,95.0,74.0,1062.0,99.0,200.0,228.0,335.0,T4,T10,3.0
3122.0,170.0,9.0,666.0,38.0,384.0,227.0,244.0,149.0,1710.0,T3,T23,2.0
2959.0,107.0,10.0,256.0,7.0,3424.0,237.0,228.0,121.0,6144.0,T1,T16,2.0
2944.0,32.0,3.0,30.0,-1.0,1120.0,219.0,232.0,150.0,1120.0,T3,T23,2.0
3242.0,35.0,18.0,607.0,166.0,648.0,215.0,197.0,112.0,1984.0,T3,T33,2.0
2963.0,264.0,20.0,960.0,168.0,2568.0,165.0,245.0,216.0,1443.0,T3,T13,2.0
2825.0,64.0,11.0,424.0,37.0,1024.0,230.0,217.0,118.0,1440.0,T3,T11,2.0
3036.0,61.0,30.0,424.0,91.0,1664.0,228.0,163.0,0.0,3289.0,T3,T33,2.0
3014.0,166.0,13.0,666.0,105.0,6024.0,230.0,244.0,143.0,5436.0,T1,T29,2.0
2902.0,29.0,7.0,350.0,81.0,2017.0,218.0,224.0,142.0,1574.0,T3,T32,1.0
2791.0,135.0,2.0,228.0,19.0,3019.0,222.0,238.0,151.0,6522.0,T1,T12,2.0
2881.0,78.0,7.0,60.0,2.0,2170.0,229.0,228.0,132.0,2654.0,T3,T26,2.0
3133.0,200.0,26.0,124.0,-20.0,2117.0,201.0,252.0,172.0,3518.0,T1,T29,1.0
2889.0,341.0,10.0,331.0,107.0,1630.0,199.0,225.0,165.0,1831.0,T3,T24,2.0
2986.0,18.0,12.0,108.0,14.0,2362.0,210.0,214.0,139.0,902.0,T1,T29,2.0
2985.0,58.0,13.0,684.0,104.0,1632.0,229.0,212.0,114.0,2863.0,T3,T33,2.0
2965.0,277.0,6.0,324.0,23.0,1890.0,204.0,241.0,176.0,2221.0,T3,T32,2.0
3142.0,49.0,17.0,630.0,-32.0,4073.0,225.0,200.0,103.0,4212.0,T1,T23,1.0
3085.0,311.0,18.0,488.0,274.0,1170.0,169.0,225.0,195.0,1194.0,T3,T33,1.0
3149.0,32.0,8.0,180.0,1.0,5402.0,219.0,224.0,141.0,2305.0,T1,T29,2.0
2875.0,125.0,28.0,67.0,34.0,5209.0,253.0,208.0,63.0,404.0,T1,T30,1.0
3009.0,260.0,4.0,30.0,2.0,4495.0,210.0,242.0,170.0,633.0,T1,T19,2.0
3137.0,92.0,7.0,366.0,16.0,5603.0,231.0,229.0,131.0,808.0,T1,T29,1.0
2939.0,300.0,9.0,335.0,23.0,5249.0,195.0,237.0,182.0,2166.0,T1,T29,2.0
2592.0,151.0,23.0,95.0,25.0,513.0,242.0,232.0,107.0,1892.0,T1,T30,2.0
2524.0,278.0,19.0,309.0,138.0,878.0,166.0,240.0,212.0,1288.0,T4,T10,2.0
3063.0,72.0,,691.0,239.0,300.0,234.0,216.0,112.0,979.0,T3,T32,2.0
2952.0,9.0,11.0,192.0,21.0,1974.0,207.0,217.0,146.0,845.0,T3,T31,2.0
2575.0,70.0,15.0,150.0,59.0,1578.0,235.0,210.0,102.0,1839.0,T3,T10,2.0
2980.0,149.0,12.0,470.0,59.0,5010.0,236.0,239.0,131.0,2837.0,T1,T30,2.0
2592.0,48.0,16.0,192.0,45.0,912.0,225.0,202.0,107.0,1230.0,T3,T11,2.0
3319.0,52.0,12.0,659.0,183.0,1095.0,226.0,215.0,121.0,5400.0,T2,T24,1.0
3168.0,21.0,11.0,295.0,33.0,4589.0,213.0,217.0,140.0,3290.0,T1,T29,1.0
2986.0,343.0,13.0,0.0,0.0,3328.0,193.0,219.0,165.0,1062.0,T3,T20,1.0
3200.0,99.0,6.0,875.0,119.0,1321.0,230.0,232.0,136.0,2375.0,T3,T32,1.0
3092.0,25.0,20.0,108.0,55.0,2440.0,206.0,192.0,116.0,1064.0,T3,T33,1.0
3205.0,198.0,9.0,644.0,-8.0,524.0,217.0,248.0,165.0,2340.0,T3,T23,2.0
3138.0,307.0,5.0,0.0,0.0,726.0,207.0,237.0,169.0,1114.0,T2,T23,1.0
3209.0,62.0,5.0,351.0,18.0,4926.0,224.0,230.0,142.0,2239.0,T1,T22,1.0
3337.0,122.0,14.0,577.0,114.0,3137.0,242.0,229.0,113.0,2701.0,T3,T32,1.0
2717.0,16.0,22.0,474.0,-53.0,3030.0,196.0,189.0,123.0,2557.0,T3,T10,1.0
2782.0,15.0,9.0,108.0,13.0,3069.0,212.0,221.0,146.0,5364.0,T1,T12,2.0
3174.0,219.0,3.0,108.0,2.0,5067.0,216.0,243.0,164.0,2433.0,T1,T19,1.0
3254.0,132.0,6.0,577.0,63.0,3678.0,229.0,237.0,141.0,2409.0,T1,T40,1.0
2455.0,97.0,6.0,459.0,99.0,735.0,229.0,232.0,137.0,1116.0,T4,T6,6.0
2755.0,334.0,20.0,95.0,38.0,1745.0,170.0,209.0,176.0,3271.0,T1,T30,2.0
3610.0,14.0,11.0,295.0,73.0,1842.0,210.0,217.0,144.0,1739.0,T2,T40,7.0
2995.0,133.0,33.0,540.0,168.0,1015.0,250.0,203.0,51.0,677.0,T1,T30,2.0
2975.0,347.0,13.0,684.0,0.0,5494.0,196.0,219.0,162.0,1740.0,T1,T29,2.0
3041.0,342.0,2.0,30.0,-2.0,3185.0,214.0,235.0,159.0,5839.0,T1,T29,2.0
2698.0,115.0,13.0,67.0,13.0,2021.0,243.0,226.0,110.0,6528.0,T1,T12,2.0
2956.0,87.0,4.0,42.0,0.0,4158.0,226.0,233.0,142.0,960.0,T1,T29,1.0
3222.0,102.0,15.0,90.0,-18.0,1482.0,244.0,219.0,99.0,2644.0,T1,T22,1.0
3140.0,135.0,5.0,67.0,4.0,4547.0,228.0,238.0,144.0,1920.0,T1,T22,1.0
3281.0,26.0,12.0,295.0,30.0,4308.0,214.0,213.0,133.0,1510.0,T1,T23,1.0
3137.0,85.0,13.0,324.0,39.0,5086.0,238.0,218.0,109.0,192.0,T1,T29,2.0
2522.0,115.0,11.0,0.0,0.0,1471.0,239.0,230.0,120.0,4468.0,T1,T18,2.0
3030.0,261.0,22.0,624.0,230.0,2118.0,161.0,245.0,220.0,1071.0,T3,T33,2.0
3055.0,55.0,17.0,150.0,38.0,2581.0,228.0,202.0,101.0,990.0,T3,T22,1.0
2511.0,81.0,14.0,201.0,25.0,350.0,238.0,215.0,106.0,1235.0,T3,T10,3.0
3211.0,202.0,8.0,90.0,11.0,3148.0,217.0,247.0,165.0,361.0,T3,T32,1.0
2936.0,105.0,9.0,331.0,39.0,3588.0,236.0,229.0,123.0,4592.0,T1,T12,2.0
3172.0,315.0,13.0,450.0,79.0,2856.0,185.0,229.0,184.0,3537.0,T1,T30,1.0
2988.0,275.0,16.0,300.0,102.0,6212.0,176.0,242.0,205.0,5023.0,T1,T30,2.0
3034.0,194.0,16.0,268.0,37.0,2018.0,216.0,251.0,165.0,3956.0,T1,T23,1.0
3226.0,350.0,15.0,306.0,18.0,1583.0,191.0,213.0,159.0,510.0,T3,T31,1.0
2936.0,2.0,20.0,543.0,67.0,2244.0,187.0,197.0,143.0,1702.0,T3,T24,2.0
3038.0,269.0,11.0,408.0,108.0,6003.0,191.0,244.0,192.0,1654.0,T1,T29,1.0
3074.0,33.0,7.0,30.0,3.0,3734.0,219.0,226.0,143.0,1692.0,T1,T29,2.0
2609.0,291.0,25.0,108.0,45.0,1231.0,144.0,227.0,219.0,769.0,T3,T33,6.0
3100.0,306.0,14.0,218.0,54.0,1595.0,180.0,231.0,191.0,446.0,T3,T13,2.0
3268.0,10.0,15.0,870.0,65.0,1776.0,202.0,209.0,141.0,824.0,T3,T24,1.0
2945.0,30.0,10.0,190.0,10.0,4968.0,217.0,217.0,135.0,1892.0,T1,T29,5.0
2908.0,209.0,24.0,525.0,201.0,564.0,196.0,254.0,183.0,1782.0,T3,T4,5.0
2880.0,128.0,14.0,150.0,32.0,3434.0,242.0,231.0,114.0,1744.0,T1,T12,2.0
2990.0,332.0,18.0,391.0,84.0,2535.0,176.0,215.0,177.0,1426.0,T3,T33,2.0
2685.0,125.0,9.0,90.0,7.0,1959.0,236.0,234.0,128.0,1653.0,T3,T4,2.0
2707.0,101.0,1.0,376.0,0.0,872.0,221.0,237.0,152.0,2081.0,T1,T29,2.0
3054.0,53.0,14.0,60.0,14.0,4672.0,227.0,209.0,112.0,450.0,T1,T30,2.0
3063.0,56.0,5.0,255.0,23.0,3250.0,224.0,228.0,140.0,872.0,T3,T32,2.0
2612.0,126.0,17.0,309.0,98.0,832.0,246.0,226.0,103.0,1613.0,T3,T4,3.0
2979.0,47.0,9.0,510.0,20.0,993.0,223.0,221.0,132.0,2131.0,T1,T29,2.0
2668.0,194.0,26.0,201.0,64.0,1873.0,206.0,250.0,164.0,1511.0,T3,T10,2.0
3278.0,106.0,9.0,42.0,10.0,5707.0,235.0,229.0,125.0,722.0,T1,T22,1.0
3318.0,322.0,18.0,90.0,16.0,4253.0,172.0,219.0,186.0,3986.0,T1,T38,7.0
2506.0,210.0,11.0,124.0,38.0,774.0,211.0,251.0,174.0,907.0,T3,T2,3.0
2929.0,84.0,15.0,0.0,0.0,446.0,240.0,213.0,100.0,1529.0,T3,T33,2.0
3837.0,355.0,17.0,933.0,61.0,4475.0,189.0,207.0,154.0,2543.0,T3,T40,7.0
3054.0,38.0,9.0,630.0,29.0,3780.0,221.0,221.0,135.0,4629.0,T1,T29,1.0
2308.0,130.0,18.0,67.0,24.0,1471.0,246.0,227.0,102.0,779.0,T4,T3,3.0
3218.0,20.0,6.0,283.0,-2.0,5568.0,216.0,228.0,149.0,1761.0,T1,T22,1.0
3006.0,194.0,26.0,0.0,0.0,3310.0,206.0,250.0,163.0,902.0,T3,T13,2.0
2968.0,288.0,6.0,492.0,55.0,5449.0,203.0,239.0,175.0,4126.0,T1,T29,2.0
2650.0,287.0,13.0,42.0,8.0,874.0,183.0,239.0,196.0,1572.0,T1,T30,2.0
2899.0,3.0,10.0,0.0,0.0,931.0,207.0,221.0,152.0,2126.0,T3,T31,1.0
2705.0,79.0,12.0,443.0,105.0,1209.0,236.0,217.0,110.0,2589.0,T1,T12,2.0
2965.0,76.0,9.0,324.0,28.0,4135.0,231.0,224.0,126.0,2161.0,T1,T12,2.0
3159.0,252.0,6.0,60.0,1.0,1183.0,207.0,244.0,176.0,379.0,T3,T23,1.0
2964.0,39.0,23.0,95.0,47.0,379.0,213.0,182.0,93.0,1608.0,T3,T24,2.0
2801.0,232.0,22.0,67.0,20.0,1259.0,178.0,253.0,206.0,1638.0,T3,T4,2.0
2839.0,254.0,32.0,95.0,42.0,2586.0,133.0,241.0,235.0,1699.0,T3,T33,1.0
2949.0,81.0,17.0,180.0,38.0,4014.0,241.0,207.0,90.0,5132.0,T1,T30,2.0
3208.0,9.0,12.0,339.0,71.0,1168.0,206.0,215.0,146.0,5071.0,T2,T22,1.0
3014.0,91.0,11.0,534.0,52.0,1438.0,237.0,223.0,117.0,2218.0,T3,T23,2.0
2928.0,116.0,15.0,67.0,15.0,3457.0,245.0,224.0,105.0,1716.0,T1,T30,2.0
2784.0,90.0,5.0,30.0,-1.0,2538.0,228.0,231.0,137.0,2131.0,T1,T12,2.0
3139.0,308.0,13.0,949.0,369.0,1290.0,184.0,232.0,188.0,1224.0,T3,T31,1.0
2868.0,213.0,26.0,443.0,161.0,591.0,187.0,253.0,190.0,1867.0,T3,T4,2.0
2893.0,118.0,17.0,85.0,11.0,658.0,247.0,223.0,98.0,1736.0,T3,T33,2.0
3200.0,156.0,14.0,180.0,49.0,819.0,235.0,241.0,132.0,2474.0,T1,T22,2.0
3079.0,333.0,13.0,201.0,16.0,3340.0,191.0,223.0,172.0,474.0,T1,T29,1.0
3263.0,273.0,26.0,420.0,157.0,361.0,143.0,237.0,228.0,781.0,T2,T22,1.0
3164.0,328.0,17.0,175.0,44.0,1965.0,175.0,217.0,180.0,2107.0,T3,T33,2.0
3262.0,63.0,8.0,510.0,0.0,4188.0,228.0,223.0,128.0,2514.0,T1,T40,1.0
2665.0,93.0,16.0,42.0,7.0,1765.0,243.0,215.0,97.0,85.0,T3,T10,2.0
3092.0,356.0,23.0,108.0,22.0,1952.0,176.0,192.0,149.0,1828.0,T3,T23,2.0
2000.0,61.0,13.0,240.0,78.0,300.0,230.0,211.0,111.0,875.0,T4,T1,6.0
3267.0,324.0,11.0,30.0,5.0,4621.0,192.0,228.0,176.0,808.0,T3,T32,1.0
2842.0,65.0,28.0,285.0,141.0,830.0,233.0,172.0,53.0,1183.0,T3,T13,2.0
3170.0,167.0,35.0,335.0,95.0,3467.0,224.0,228.0,106.0,960.0,T3,T33,2.0
2955.0,264.0,20.0,120.0,37.0,2558.0,167.0,245.0,215.0,2514.0,T3,T33,2.0
2729.0,165.0,8.0,90.0,13.0,1383.0,228.0,243.0,148.0,2054.0,T1,T12,2.0
3185.0,72.0,34.0,513.0,72.0,836.0,235.0,154.0,0.0,1741.0,T1,T30,1.0
2514.0,24.0,18.0,30.0,9.0,1549.0,207.0,198.0,122.0,1570.0,T3,T17,6.0
3217.0,139.0,19.0,467.0,118.0,361.0,245.0,231.0,107.0,4308.0,T2,T22,2.0
3021.0,177.0,24.0,240.0,5.0,2531.0,223.0,245.0,140.0,1728.0,T3,T27,1.0
3093.0,2.0,6.0,162.0,12.0,1289.0,211.0,228.0,154.0,2799.0,T3,T23,1.0
2131.0,48.0,33.0,30.0,26.0,577.0,213.0,152.0,50.0,849.0,T4,T10,6.0
2322.0,89.0,28.0,42.0,15.0,124.0,248.0,184.0,45.0,721.0,T3,T3,3.0
2896.0,269.0,32.0,324.0,85.0,2672.0,121.0,232.0,239.0,573.0,T3,T13,2.0
2543.0,50.0,12.0,30.0,-1.0,218.0,225.0,214.0,122.0,1348.0,T3,T17,6.0
2919.0,45.0,7.0,426.0,36.0,4290.0,222.0,224.0,137.0,6346.0,T1,T12,2.0
3045.0,37.0,5.0,0.0,0.0,1138.0,220.0,229.0,146.0,2026.0,T1,T23,2.0
2647.0,23.0,15.0,124.0,4.0,1061.0,210.0,207.0,130.0,1747.0,T3,T33,2.0
2968.0,265.0,19.0,469.0,68.0,5568.0,168.0,245.0,214.0,4345.0,T1,T29,2.0
2883.0,315.0,4.0,182.0,22.0,3104.0,210.0,236.0,165.0,3871.0,T1,T30,2.0
3162.0,201.0,15.0,979.0,290.0,4287.0,212.0,252.0,171.0,1531.0,T3,T31,2.0
3177.0,118.0,9.0,306.0,62.0,309.0,237.0,232.0,126.0,2321.0,T2,T32,1.0
3272.0,76.0,15.0,571.0,93.0,4169.0,238.0,210.0,99.0,2713.0,T1,T29,1.0
2954.0,228.0,14.0,324.0,116.0,999.0,198.0,252.0,189.0,300.0,T3,T33,2.0
3305.0,9.0,14.0,297.0,102.0,4884.0,203.0,211.0,143.0,190.0,T1,T38,1.0
3086.0,198.0,19.0,467.0,45.0,6005.0,210.0,253.0,169.0,1999.0,T1,T29,2.0
2827.0,41.0,13.0,170.0,15.0,3373.0,221.0,210.0,122.0,5334.0,T1,T12,2.0
2981.0,229.0,21.0,212.0,82.0,5517.0,183.0,254.0,202.0,918.0,T1,T29,2.0
