,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
5627,2945,102,7,255,49,4517,232,231,132,6431,T1,T12
5628,3289,352,13,443,84,3436,196,217,158,2728,T3,T31
5629,3063,9,12,573,204,1651,206,215,146,3254,T3,T31
5630,3357,303,13,793,219,4015,185,234,189,2363,T3,T33
5631,3014,0,3,67,0,2971,215,233,156,2308,T3,T23
5632,3020,315,0,30,1,4173,217,237,157,1075,T1,T19
5633,2887,176,24,150,42,1590,224,244,138,2263,T3,T13
5634,2972,358,31,379,118,384,157,166,135,1671,T1,T30
5635,3116,31,11,0,0,3923,217,216,133,3221,T3,T22
5636,3193,135,28,660,39,1087,250,214,71,2431,T1,T29
5637,2584,38,22,124,-15,797,213,185,97,1240,T3,T10
5638,3229,70,12,42,0,474,233,215,112,1008,T2,T16
5639,2999,20,5,153,15,3935,217,229,150,1608,T1,T23
5640,2919,135,5,437,16,4543,228,238,144,4471,T1,T23
5641,3128,333,14,690,87,930,187,221,173,1181,T3,T33
5642,2914,125,10,150,49,732,237,233,126,1822,T3,T33
5643,3065,151,16,60,10,4629,238,238,125,3114,T1,T29
5644,3150,115,5,190,6,2345,229,235,140,2581,T1,T30
5645,3303,222,18,540,127,3373,196,254,191,2823,T1,T29
5646,2281,351,27,242,91,1195,163,184,151,309,T4,T10
5647,2981,90,2,210,6,2836,222,236,150,1950,T1,T29
5648,3119,345,20,607,43,3582,176,204,164,1673,T3,T39
5649,2891,239,18,212,77,1558,185,252,202,624,T3,T13
5650,3286,125,22,42,18,4034,251,218,84,1036,T1,T38
5651,2962,180,8,212,16,1806,223,245,155,2131,T3,T32
5652,3080,225,14,551,92,5893,201,252,186,1766,T1,T29
5653,3184,305,6,60,6,488,204,237,172,1082,T2,T23
5654,3190,18,2,120,5,1651,217,234,154,655,T2,T32
5655,2938,201,12,242,75,1703,215,250,169,2659,T3,T32
5656,2745,208,19,0,0,3081,204,254,179,1874,T1,T29
5657,2935,355,15,830,205,390,195,213,154,1423,T3,T4
5658,3335,29,29,300,120,1956,196,163,88,2123,T1,T39
5659,2824,314,18,201,49,2466,170,223,192,1328,T3,T24
5660,3135,318,11,309,12,1657,190,230,179,2547,T3,T32
5661,2247,357,30,30,21,912,158,170,139,765,T4,T10
5662,2694,331,26,124,39,1585,151,198,182,1379,T3,T24
5663,3095,253,7,210,-31,2479,204,245,179,1852,T3,T23
5664,3171,115,7,0,0,847,232,233,134,2671,T2,T23
5665,2957,340,11,258,46,1104,197,224,166,2914,T1,T22
5666,3211,184,14,306,48,2823,223,249,156,939,T3,T32
5667,3421,250,7,1040,176,1249,205,245,179,1900,T3,T38
5668,2623,206,16,342,76,1068,208,253,176,997,T3,T4
5669,3175,2,11,120,15,2679,205,219,151,1132,T3,T23
5670,2294,325,15,192,58,1530,180,222,181,741,T4,T2
5671,2915,153,10,180,31,3419,232,241,140,2097,T1,T12
5672,2988,304,18,42,21,277,169,228,199,391,T2,T23
5673,2990,110,18,60,-10,510,248,217,91,1710,T1,T29
5674,3195,323,33,339,160,2883,121,186,195,2836,T3,T33
5675,2867,154,10,255,63,2734,232,241,139,1973,T1,T12
5676,2964,265,17,180,65,5559,175,246,208,960,T1,T29
5677,2786,234,25,295,169,524,170,252,211,1664,T3,T13
5678,2907,116,7,134,-4,706,233,233,133,1980,T1,T22
5679,2996,14,19,134,40,2489,198,196,131,1758,T3,T33
5680,2345,300,38,201,144,785,93,195,229,1574,T4,T10
5681,2898,23,23,153,45,2255,201,185,112,1974,T3,T33
5682,3226,287,28,450,151,4338,133,226,227,1249,T1,T29
5683,3278,153,4,319,38,5172,225,240,150,721,T1,T29
5684,2971,2,27,342,80,1801,173,179,134,1500,T3,T33
5685,2811,2,6,0,0,5265,211,228,154,4555,T1,T29
5686,3185,100,7,85,6,4179,231,231,133,750,T3,T23
5687,2778,17,11,85,-3,2420,211,216,141,3792,T1,T12
5688,3005,164,21,319,76,690,234,241,128,1760,T3,T33
5689,2747,304,12,150,40,1489,186,234,188,2340,T1,T29
5690,3035,40,11,402,15,4335,221,216,129,1321,T1,T29
5691,2959,332,18,42,3,577,176,215,177,1167,T3,T24
5692,3291,320,12,685,59,631,188,228,180,1354,T2,T23
5693,2905,68,14,218,41,3054,233,212,108,2525,T1,T12
5694,3159,261,6,577,74,247,206,243,176,2780,T3,T23
5695,2913,312,6,192,23,4434,204,236,170,5952,T1,T12
5696,3181,292,27,361,139,170,135,223,223,2259,T2,T40
5697,3260,86,4,726,69,3629,225,233,144,2580,T1,T38
5698,2693,167,3,90,7,1050,222,240,154,1987,T1,T29
5699,3250,105,12,421,-28,1381,240,225,113,1426,T1,T29
5700,2839,164,12,212,38,2713,231,244,142,2538,T1,T30
5701,3037,196,17,467,77,5504,214,252,166,781,T1,T29
5702,3280,138,6,930,164,2283,230,238,142,2353,T3,T31
5703,2972,281,14,268,86,2869,182,241,198,819,T3,T13
5704,3007,30,17,810,241,1678,212,200,119,2121,T3,T33
5705,3259,259,4,342,25,277,211,241,169,794,T3,T32
5706,2679,314,18,30,10,1575,168,223,193,1316,T3,T20
5707,2594,158,13,330,89,859,234,242,136,1473,T3,T2
5708,2624,15,23,408,29,1110,192,185,122,1655,T1,T30
5709,2643,201,28,67,24,1920,196,251,174,1047,T3,T4
5710,2952,58,19,175,30,4963,230,197,93,3220,T1,T29
5711,2787,18,8,150,25,2856,215,224,146,6073,T1,T12
5712,3089,306,6,721,4,960,203,237,173,1015,T2,T23
5713,3117,203,16,180,26,2165,210,253,173,742,T3,T32
5714,2539,51,34,339,131,1362,214,149,43,577,T3,T10
5715,3038,207,12,470,71,4545,212,251,173,1543,T1,T29
5716,3183,46,15,450,65,2955,223,205,111,875,T3,T33
5717,2777,1,16,277,-29,1200,196,209,149,2116,T3,T13
5718,2828,45,9,210,27,1312,223,221,133,1992,T3,T11
5719,3178,8,10,234,28,4554,208,220,149,3247,T1,T29
5720,2950,69,26,408,153,2215,237,180,59,2060,T3,T33
5721,3410,317,8,212,37,2370,198,233,174,2623,T3,T38
5722,3095,284,10,150,21,1350,193,240,187,1530,T3,T23
5723,3116,61,18,277,73,2820,232,199,93,930,T3,T24
5724,2997,106,4,323,57,1712,227,234,142,797,T3,T32
5725,3003,285,18,295,57,5790,167,237,209,1861,T1,T29
5726,3185,108,3,371,24,1230,225,236,146,1899,T2,T19
5727,2958,86,15,67,9,2409,241,213,98,1850,T3,T32
5728,3191,272,13,210,20,3506,185,244,198,1549,T1,T22
5729,3171,20,12,641,63,5332,211,213,137,1052,T1,T29
5730,2952,96,9,324,52,4587,235,227,123,6373,T1,T12
5731,3160,108,2,390,53,5459,223,236,149,514,T1,T29
5732,3233,4,12,779,43,2002,204,216,149,541,T3,T22
5733,2911,42,11,365,22,2427,222,216,128,1368,T3,T24
5734,2962,276,7,497,47,3610,201,242,179,5658,T1,T20
5735,3153,131,19,417,134,2936,247,226,99,1262,T3,T33
5736,3168,38,15,30,-3,2873,218,205,118,5273,T1,T29
5737,3129,94,18,283,31,5089,246,210,87,150,T1,T30
5738,2629,291,17,108,20,513,171,235,204,1243,T1,T29
5739,2989,359,15,30,5,1557,196,211,151,2072,T1,T29
5740,3040,95,14,691,119,1396,241,219,104,430,T3,T32
5741,3269,339,20,470,131,3756,174,207,170,2039,T3,T31
5742,2943,93,20,404,-64,551,247,206,80,1919,T1,T29
5743,2878,88,22,484,229,949,247,197,68,582,T3,T13
5744,3087,14,7,60,5,4878,213,225,149,1481,T1,T22
5745,2966,315,2,67,-8,5281,214,237,161,2489,T1,T23
5746,2784,247,23,67,26,2377,166,250,217,752,T3,T13
5747,2519,314,18,30,10,721,170,223,192,957,T3,T24
5748,2936,346,6,484,39,4022,209,231,160,5517,T1,T29
5749,2999,40,21,395,98,2148,216,189,99,1905,T3,T33
5750,2614,125,19,256,55,1591,248,223,96,2416,T3,T4
5751,3140,59,20,42,4,1020,231,194,87,626,T3,T23
5752,2784,35,19,85,23,1561,214,195,109,2489,T3,T10
5753,3320,193,16,42,9,1068,216,251,164,1260,T2,T24
5754,3138,130,4,42,2,4558,226,237,145,1920,T1,T19
5755,3201,130,11,376,61,765,238,234,125,2467,T1,T22
5756,3147,138,14,240,31,626,240,235,121,2213,T1,T23
5757,3008,68,9,582,43,5428,230,221,124,5602,T1,T12
5758,2110,129,24,30,10,902,251,218,81,242,T4,T3
5759,3129,263,8,283,-3,1328,201,244,182,1899,T3,T32
5760,3170,98,16,60,10,1120,244,216,97,1492,T1,T29
5761,2841,354,7,42,5,1201,208,227,157,2347,T3,T31
5762,2620,280,19,0,0,1381,163,238,213,932,T3,T33
5763,3089,35,10,120,7,4921,219,219,135,2290,T1,T29
5764,2586,74,15,210,-10,865,237,210,101,781,T1,T22
5765,2924,162,9,342,86,912,229,243,145,2336,T3,T33
5766,3345,308,14,872,156,914,180,230,190,902,T2,T22
5767,2861,30,12,272,42,1663,216,214,132,2738,T3,T26
5768,2978,324,8,42,3,5957,200,231,171,3454,T1,T29
5769,3262,191,24,277,103,2443,211,250,159,1107,T3,T33
5770,3171,178,8,300,31,920,224,245,155,2329,T1,T22
5771,2230,39,26,90,40,914,210,173,84,301,T4,T10
5772,2778,7,10,618,-5,1595,208,221,150,930,T1,T23
5773,3041,213,11,541,40,5911,210,251,175,4451,T1,T29
5774,3268,314,18,417,129,2486,169,223,193,162,T3,T33
5775,3172,36,13,210,-10,2624,219,211,126,1205,T3,T22
5776,3056,104,24,426,120,1441,252,203,65,2376,T3,T33
5777,3069,4,3,192,7,3319,215,233,155,1380,T1,T23
5778,2875,45,17,351,-1,417,222,201,107,1556,T1,T29
5779,3160,212,9,216,29,443,212,249,172,5032,T2,T22
5780,3080,39,12,256,85,3937,220,213,126,5086,T1,T29
5781,2936,86,3,30,-1,2011,224,234,145,1683,T1,T29
5782,3048,90,9,85,12,1493,233,227,125,2801,T1,T29
5783,3270,97,17,319,106,2639,246,212,89,3164,T3,T39
5784,3211,167,5,150,9,2479,224,242,152,1374,T3,T23
5785,2442,268,7,0,0,1846,202,243,179,216,T3,T16
5786,3222,266,19,192,28,4163,169,244,213,1489,T3,T39
5787,2565,44,27,300,-34,981,215,172,76,1050,T3,T4
5788,2292,158,23,258,66,324,237,236,116,684,T4,T3
5789,2841,29,18,95,19,3790,211,197,117,2893,T1,T29
5790,2272,35,17,0,0,1507,216,201,115,642,T4,T17
5791,2322,294,31,309,106,782,120,215,227,1136,T4,T10
5792,3156,87,15,437,118,365,241,215,100,1734,T1,T23
5793,3321,283,19,408,125,560,165,237,211,577,T2,T33
5794,3252,280,5,201,32,3267,205,240,174,1592,T3,T23
5795,3118,175,9,90,-8,2382,225,245,153,1947,T3,T32
5796,3228,293,25,402,190,2984,140,224,220,3004,T3,T33
5797,3065,151,11,120,30,735,234,240,136,335,T3,T33
5798,3099,191,1,420,14,1234,219,239,157,1266,T2,T23
5799,2955,124,7,335,43,4712,232,235,136,2809,T1,T30
5800,2691,36,22,162,41,1924,212,187,101,960,T3,T10
5801,3315,64,14,300,86,638,232,210,107,931,T2,T24
5802,2974,84,6,30,-5,2730,229,229,133,1749,T3,T22
5803,2951,184,15,95,0,1566,223,249,155,1003,T3,T23
5804,3189,335,13,0,0,4204,189,221,171,1964,T3,T22
5805,3139,176,6,342,31,2185,224,243,154,2611,T3,T32
5806,2812,331,10,134,14,1800,197,228,170,1561,T1,T23
5807,2747,183,32,201,-11,2502,210,241,140,1680,T3,T13
5808,2711,166,16,247,55,3331,232,244,137,1842,T3,T13
5809,2190,114,28,67,36,120,254,199,52,603,T4,T1
5810,3018,113,8,30,1,3124,234,232,129,2343,T3,T23
5811,2816,250,13,134,37,1989,191,249,196,1784,T3,T13
5812,2713,80,29,120,63,150,243,174,40,1774,T1,T30
5813,2837,338,9,361,45,4194,201,228,166,5494,T1,T16
5814,2757,62,29,180,82,210,230,168,51,1689,T1,T29
5815,2468,155,24,390,60,361,239,234,111,1134,T3,T2
5816,3180,219,10,631,71,361,208,250,177,2896,T3,T31
5817,2853,32,9,300,48,2272,218,220,137,2358,T1,T29
5818,3361,280,4,914,162,973,208,240,170,819,T2,T23
5819,3130,282,22,426,93,3216,155,235,218,1410,T3,T24
5820,3387,210,8,564,119,3449,214,248,169,150,T3,T31
5821,3140,108,10,283,7,693,237,229,122,2338,T2,T23
5822,2952,130,15,60,3,4313,243,231,113,5371,T1,T29
5823,3216,43,18,400,77,4843,221,198,106,3254,T1,T30
5824,2926,60,9,0,0,1800,227,221,127,1708,T1,T23
5825,3204,354,17,228,60,1860,190,209,155,2053,T3,T33
5826,3234,289,11,612,124,1064,190,239,189,2844,T3,T32
5827,3292,31,18,680,229,931,213,198,115,553,T1,T22
5828,3221,23,12,598,49,1468,213,214,136,2358,T2,T33
5829,2942,131,10,127,9,4432,237,235,127,4602,T1,T29
5830,3211,359,17,190,30,1811,193,207,149,1869,T2,T23
5831,2853,312,20,218,92,3838,162,221,197,984,T1,T29
5832,2535,338,32,300,98,646,134,177,170,1332,T3,T33
5833,2801,85,22,175,63,324,245,198,71,1353,T1,T30
5834,2557,84,27,85,22,1033,246,184,51,573,T3,T13
5835,3136,7,8,127,4,1524,211,225,151,1114,T2,T23
5836,2761,19,19,210,56,324,203,197,126,2501,T1,T24
5837,3189,290,22,404,98,3353,152,230,216,1776,T3,T31
5838,2895,14,19,234,48,1194,199,198,132,1645,T1,T30
5839,2598,88,7,228,50,1140,231,229,131,391,T1,T29
5840,2610,33,25,30,13,1100,207,178,95,883,T3,T33
5841,3096,8,10,95,13,1559,208,220,149,1924,T3,T32
5842,2749,54,10,323,19,1405,226,218,124,2361,T1,T29
5843,2926,119,12,85,30,5735,241,229,117,4881,T1,T30
5844,3056,254,16,450,127,6016,181,249,204,1608,T1,T29
5845,3260,101,19,60,-15,1509,248,212,85,1816,T1,T38
5846,3013,180,18,953,213,2789,224,248,150,1355,T3,T33
5847,2974,356,10,120,34,1410,204,223,156,524,T3,T23
5848,3014,78,16,150,13,6310,239,210,97,3569,T1,T29
5849,3239,32,3,443,72,2969,219,232,150,931,T3,T32
5850,3014,32,14,841,195,1243,216,208,125,2520,T3,T32
5851,3102,72,6,212,39,1868,227,228,136,2069,T1,T29
5852,3168,65,10,60,-6,3365,230,221,123,4824,T1,T19
5853,2963,67,33,255,146,1291,231,155,29,1034,T3,T33
5854,2280,85,31,150,66,1560,246,170,29,805,T4,T2
5855,3244,95,3,216,20,2631,224,235,147,2674,T1,T29
5856,3217,346,9,631,97,684,203,227,162,711,T3,T23
5857,3187,246,6,190,17,5787,208,244,174,1919,T1,T22
5858,3415,157,17,108,15,4165,237,240,127,3999,T3,T33
5859,2975,273,10,888,133,2826,192,243,190,1476,T3,T26
5860,3070,32,18,272,23,1150,213,198,114,108,T3,T24
5861,3224,84,13,150,58,1489,238,218,108,1405,T1,T29
5862,3186,190,10,234,18,2095,220,248,161,1804,T3,T31
5863,2583,283,27,30,13,1233,137,230,227,1087,T3,T28
5864,3306,177,13,150,27,3560,226,247,151,1521,T3,T32
5865,2639,67,16,255,66,1080,235,206,98,3516,T1,T29
5866,3306,11,12,30,-4,1195,207,214,144,1473,T2,T39
5867,3293,20,24,497,119,1758,196,183,115,2186,T2,T33
5868,2824,291,36,272,178,1195,98,207,236,1544,T3,T13
5869,3168,243,10,558,70,949,201,248,185,1019,T3,T23
5870,3122,131,17,42,0,3565,245,228,105,2460,T1,T29
5871,3021,207,11,270,0,1250,213,250,172,534,T3,T33
5872,2906,324,13,42,13,4456,187,226,179,6098,T1,T12
5873,3041,82,13,108,33,3203,237,218,109,6044,T1,T29
5874,2797,336,15,150,34,1794,187,219,171,1930,T1,T12
5875,3163,50,20,190,-5,1159,224,192,93,1120,T1,T29
5876,3204,47,19,690,280,2053,223,196,101,2439,T3,T33
5877,2661,206,24,153,51,1947,197,253,180,1341,T3,T4
5878,3017,275,24,600,214,2110,149,237,224,1077,T3,T33
5879,2810,38,24,395,105,417,212,179,90,2469,T1,T24
5880,2462,190,5,0,0,832,220,244,159,870,T3,T4
5881,2985,27,14,351,66,4918,213,210,130,5904,T1,T12
5882,2409,281,30,60,29,824,124,226,234,1523,T4,T10
5883,2817,84,14,153,47,1806,239,215,103,1795,T3,T33
5884,2820,110,9,300,19,2512,236,230,126,2634,T1,T30
5885,2095,76,27,306,135,360,241,179,50,543,T4,T1
5886,3175,323,11,95,17,607,191,228,177,902,T2,T32
5887,2890,90,35,180,63,5502,247,162,0,4401,T1,T29
5888,3104,143,2,60,9,4369,223,238,151,1493,T1,T22
5889,3242,345,14,319,66,4553,192,217,163,800,T3,T32
5890,2889,280,32,285,98,1489,118,225,237,2553,T3,T33
5891,3071,72,8,242,41,60,230,224,127,866,T1,T22
5892,2507,355,6,0,0,1015,211,230,157,990,T4,T6
5893,3380,331,17,277,28,5220,179,217,177,3391,T3,T38
5894,3198,307,2,134,-6,3217,213,237,163,4844,T1,T29
5895,3044,182,16,228,27,1560,223,249,153,488,T3,T13
5896,2245,50,28,67,29,510,219,167,64,993,T4,T10
5897,3263,133,13,309,-3,953,240,234,121,3085,T2,T23
5898,3263,94,15,582,136,495,243,216,99,990,T3,T31
5899,2495,99,15,153,2,551,243,219,101,1421,T4,T6
5900,3176,164,17,1170,79,3121,233,243,134,2359,T3,T33
5901,3243,304,2,0,0,5544,214,238,161,674,T1,T38
5902,3329,37,14,162,25,2128,219,208,122,1767,T3,T31
5903,3024,336,33,283,102,1973,130,177,174,1734,T3,T33
5904,2918,284,32,849,394,999,115,221,236,1930,T3,T28
5905,3356,111,17,633,156,470,247,219,95,295,T2,T38
5906,3241,162,12,150,17,3275,232,243,141,2040,T1,T29
5907,3192,306,20,256,9,2784,160,224,203,2580,T1,T29
5908,2732,53,10,108,15,256,226,219,127,847,T1,T30
5909,2880,355,13,390,30,2016,197,216,155,1575,T3,T31
5910,3186,51,13,600,105,1500,226,211,116,3475,T3,T33
5911,2900,176,19,0,0,3187,226,247,145,1148,T3,T13
5912,2778,106,22,301,146,331,251,207,72,573,T1,T30
5913,2928,188,22,42,9,1528,216,250,156,2529,T3,T33
5914,3159,283,11,646,51,5907,191,241,190,1261,T1,T29
5915,2347,294,10,0,0,1140,191,238,187,845,T4,T10
5916,2665,340,6,594,55,514,208,232,162,1774,T1,T29
5917,3067,74,13,67,5,4852,235,215,109,999,T1,T23
5918,2955,75,16,524,42,4597,238,207,95,3032,T1,T29
5919,2152,0,31,60,19,400,160,167,132,446,T4,T10
5920,3446,27,6,335,107,1789,217,226,145,1149,T3,T40
5921,3251,35,11,240,39,5155,219,215,130,192,T1,T22
5922,3172,338,5,150,-1,716,209,233,162,1063,T2,T22
5923,2984,235,10,300,51,339,204,249,182,1415,T3,T32
5924,3237,358,8,295,9,1987,208,225,155,992,T3,T31
5925,2640,116,13,330,-31,1100,242,227,112,497,T1,T23
5926,2302,169,21,351,8,1018,231,243,133,543,T4,T3
5927,2988,164,13,60,11,4875,231,244,141,3362,T1,T29
5928,3239,330,14,469,93,553,185,222,176,1380,T2,T24
5929,3047,309,19,60,19,3089,165,224,198,2619,T3,T24
5930,2795,45,10,0,0,2619,223,217,128,3905,T1,T23
5931,3160,325,17,0,0,3194,177,220,182,2297,T3,T31
5932,2738,42,17,67,15,2418,220,201,111,6941,T1,T20
5933,2689,90,9,30,-6,1693,235,225,121,1371,T3,T11
5934,3215,82,15,558,72,524,239,213,100,1682,T1,T22
5935,2672,94,18,0,0,1532,246,209,86,1084,T3,T13
5936,2669,11,14,124,42,1571,204,210,141,1106,T3,T24
5937,3073,87,20,484,149,4243,244,204,80,2379,T1,T30
5938,2507,171,8,190,17,1003,226,244,151,1047,T3,T2
5939,2987,315,1,485,2,1800,215,237,160,1148,T3,T32
5940,3360,328,13,42,-3,2295,187,224,176,1511,T3,T38
5941,3442,169,11,467,97,4135,228,245,147,3178,T3,T40
5942,3072,90,5,0,0,807,227,232,139,1697,T1,T23
5943,2991,323,12,573,81,1510,189,227,178,2268,T3,T32
5944,2249,134,26,175,91,1416,250,217,78,811,T4,T3
5945,2862,195,16,433,225,968,216,251,165,1826,T3,T33
5946,2963,137,20,319,117,2278,246,228,101,1518,T3,T13
5947,3261,72,14,666,-23,1355,235,213,106,2113,T1,T38
5948,3174,203,23,90,17,2445,202,253,176,1284,T3,T33
5949,3304,90,10,270,30,1061,236,224,118,3416,T2,T32
5950,3060,253,13,42,4,1637,189,248,197,1939,T3,T23
5951,2735,81,36,108,51,124,241,154,0,1380,T1,T29
5952,2512,95,20,124,69,700,247,207,80,376,T4,T6
5953,3375,315,10,134,33,1579,193,232,178,1906,T2,T40
5954,3138,116,26,376,121,3392,254,205,61,2044,T3,T33
5955,3011,56,7,268,56,2455,225,226,135,2497,T3,T32
5956,2984,348,14,277,52,3105,193,216,161,1165,T3,T31
5957,3102,358,8,30,6,828,208,225,155,1574,T1,T22
5958,3094,54,15,95,-7,1830,228,207,110,3012,T1,T29
5959,2896,188,16,30,-8,990,220,250,159,1809,T3,T33
5960,3153,90,21,510,35,3046,246,203,76,811,T3,T33
5961,2641,1,21,391,114,750,184,194,143,649,T3,T33
5962,2967,325,28,313,135,323,142,198,190,1044,T1,T30
5963,2952,36,9,323,-1,741,220,221,136,1651,T3,T32
5964,2151,301,17,30,0,1252,172,231,198,612,T4,T10
5965,3225,301,20,150,41,108,160,227,205,1610,T2,T23
5966,2982,247,17,67,12,1383,181,251,205,2629,T3,T22
5967,3037,175,6,277,41,2290,223,243,154,1294,T3,T32
5968,3196,83,12,30,-5,1974,237,218,110,1731,T3,T23
5969,2876,60,10,67,4,1697,228,219,123,2554,T3,T22
5970,2628,236,16,153,98,1442,191,252,197,1316,T3,T11
5971,1971,37,47,60,50,85,171,96,17,335,T4,T10
5972,2715,183,20,192,102,2099,221,249,152,437,T3,T4
5973,2898,88,25,365,226,1253,248,191,58,870,T3,T32
5974,2709,182,8,277,35,1221,223,245,156,2992,T1,T12
5975,3011,32,14,309,5,2971,216,210,126,1350,T3,T32
5976,3061,218,5,90,13,2735,214,245,168,713,T3,T23
5977,3213,342,14,331,65,1012,191,218,166,2164,T1,T29
5978,3353,71,20,379,74,1820,238,197,82,1864,T1,T39
5979,3067,42,11,67,-4,2212,222,215,127,1388,T1,T30
5980,3102,9,14,108,15,1589,204,212,144,1954,T3,T32
5981,2040,94,20,162,83,212,247,205,78,402,T4,T1
5982,3121,332,6,497,34,1273,207,233,165,1142,T2,T23
5983,2850,328,4,124,13,2915,209,234,164,3979,T1,T30
5984,3700,348,9,1213,254,5274,203,225,161,3616,T3,T40
5985,2755,180,25,376,148,1722,220,246,143,1456,T3,T4
5986,3182,281,5,272,-15,134,206,240,173,1501,T2,T23
5987,2919,45,11,212,27,4100,223,217,127,3930,T1,T29
5988,3200,10,7,67,9,4291,213,226,151,1591,T1,T23
5989,2901,129,18,60,12,3805,246,227,102,2669,T1,T29
5990,3199,156,12,872,66,3211,234,241,136,2678,T3,T32
5991,3041,252,12,234,33,3466,193,248,193,1667,T3,T13
5992,2865,51,20,42,17,626,225,192,93,134,T3,T31
5993,2664,19,11,256,12,872,212,216,140,1733,T1,T23
5994,2948,52,11,743,72,1242,226,217,124,1660,T3,T32
5995,3135,330,22,150,31,3957,163,207,181,306,T3,T24
5996,2325,189,16,234,68,918,219,250,160,741,T4,T6
5997,2979,339,16,127,34,4201,184,215,169,430,T1,T29
5998,3361,106,10,268,39,1915,238,228,120,3248,T1,T38
5999,2991,359,14,67,14,4395,198,213,152,2180,T1,T29
6000,2785,48,11,162,24,1376,224,216,124,1087,T3,T11
6001,2831,297,24,175,33,1245,146,224,215,1624,T3,T13
6002,2959,293,14,60,19,2068,181,236,195,537,T3,T32
6003,2909,358,16,30,7,1703,193,208,151,2802,T3,T33
6004,3300,190,9,492,73,3818,220,248,161,2413,T1,T23
6005,3252,73,7,60,9,2349,229,226,131,2809,T1,T38
6006,2966,301,3,365,85,1610,211,238,165,1320,T3,T31
6007,2788,78,6,365,22,2178,227,230,137,1632,T1,T29
6008,3303,212,3,212,15,5778,217,242,162,541,T1,T22
6009,3160,44,16,551,-5,752,222,204,112,1716,T2,T33
6010,2867,71,12,228,23,3819,233,216,113,6478,T1,T12
6011,2681,14,8,175,3,1560,213,224,148,1320,T3,T11
6012,2415,354,2,618,95,693,215,235,157,1165,T4,T6
6013,3070,24,10,592,-9,3703,215,218,139,4564,T1,T29
6014,2729,324,25,180,55,1766,149,204,191,1266,T3,T13
6015,2453,309,10,450,147,1015,192,233,182,1179,T4,T6
6016,2617,29,13,390,128,2081,215,211,130,592,T3,T2
6017,2046,234,19,268,-11,612,185,253,202,942,T4,T1
6018,3281,43,8,297,87,1978,222,222,135,2423,T1,T39
6019,2870,130,12,60,13,3999,240,233,122,6148,T1,T29
6020,2955,87,15,240,58,3937,241,214,98,5237,T1,T30
6021,3078,122,24,162,42,2949,252,213,73,2830,T1,T29
6022,2581,112,7,180,11,2823,232,233,133,2601,T3,T11
6023,2918,139,24,60,16,1425,248,224,91,2561,T3,T33
6024,3237,239,11,618,127,1036,199,250,187,2866,T3,T32
6025,3257,35,8,120,21,3491,219,223,139,1907,T1,T29
6026,2852,14,10,95,2,2609,211,220,145,2418,T1,T29
6027,3400,212,6,812,71,1209,215,246,168,4133,T2,T38
6028,2584,165,8,30,-5,1158,228,243,148,5196,T1,T18
6029,3053,159,12,134,0,2284,233,242,139,3432,T3,T24
6030,3080,85,19,342,-15,875,244,203,81,842,T1,T29
6031,2741,45,4,30,-4,1489,221,231,147,2478,T3,T17
6032,2381,332,20,351,111,870,170,211,178,1050,T4,T6
6033,3007,227,18,42,2,1406,192,254,195,150,T3,T23
6034,3264,172,14,564,71,2391,228,246,146,1631,T3,T33
6035,2425,10,30,170,52,618,173,165,115,1116,T4,T10
6036,2774,333,16,150,36,1626,182,218,175,2577,T1,T29
6037,2879,341,23,60,27,5503,165,199,168,732,T1,T29
6038,3202,113,2,510,18,1134,222,237,151,2008,T3,T32
6039,2846,333,17,182,51,1668,179,216,175,1736,T3,T13
6040,3156,251,25,60,23,2910,158,248,222,1124,T3,T33
6041,2195,97,30,384,245,408,251,181,34,331,T4,T10
6042,3237,285,9,240,87,4776,194,240,186,816,T1,T29
6043,2770,351,13,95,-27,90,196,217,159,824,T1,T30
6044,2472,214,30,67,29,1224,178,251,193,1179,T3,T3
6045,2702,315,16,0,0,1253,175,225,189,1354,T3,T20
6046,2268,252,14,30,4,1082,188,249,198,342,T4,T1
6047,3144,308,19,150,20,4026,166,225,198,1719,T3,T22
6048,2934,331,24,366,48,875,156,202,181,1530,T3,T33
6049,2785,28,13,309,108,323,215,212,132,2577,T1,T24
6050,3146,23,16,870,-28,4244,208,203,128,3874,T1,T29
6051,2902,284,10,90,9,2208,191,240,189,1471,T3,T23
6052,2802,334,21,85,7,1595,169,208,176,1732,T3,T13
6053,2588,43,22,212,-2,511,218,185,91,1201,T3,T4
6054,2644,327,8,201,-2,404,201,231,170,1371,T1,T12
6055,2945,304,17,108,18,1731,171,229,198,1347,T3,T33
6056,2737,108,10,30,6,1211,238,228,120,774,T3,T31
6057,2992,110,16,162,22,2255,245,221,100,721,T1,T29
6058,3177,43,32,437,64,797,208,152,57,1684,T1,T30
6059,3202,294,21,306,67,330,156,230,212,2589,T3,T31
6060,2695,37,10,162,41,2162,220,219,133,2014,T3,T10
6061,2996,14,13,216,7,1703,207,213,141,1434,T3,T31
6062,2581,326,19,255,117,582,171,216,183,430,T3,T10
6063,3188,293,14,90,-3,2348,179,236,197,2356,T1,T30
